article,word,n,total,tf,idf,tf_idf
Article 3,finances,1,1808,5.530973451327434e-4,2.4849066497880004,0.0013743952709004427
Article 3,flow,1,1808,5.530973451327434e-4,1.791759469228055,9.910174055464906e-4
Article 3,focuses,1,1808,5.530973451327434e-4,1.791759469228055,9.910174055464906e-4
Article 3,forced,1,1808,5.530973451327434e-4,1.791759469228055,9.910174055464906e-4
Article 3,former,1,1808,5.530973451327434e-4,1.0986122886681098,6.076395401925386e-4
Article 3,forward,1,1808,5.530973451327434e-4,1.791759469228055,9.910174055464906e-4
Article 3,founded,1,1808,5.530973451327434e-4,2.4849066497880004,0.0013743952709004427
Article 3,frequent,1,1808,5.530973451327434e-4,1.3862943611198906,7.667557307079041e-4
Article 3,friends,1,1808,5.530973451327434e-4,2.4849066497880004,0.0013743952709004427
Article 3,gauge,1,1808,5.530973451327434e-4,1.791759469228055,9.910174055464906e-4
Article 3,generally,1,1808,5.530973451327434e-4,1.791759469228055,9.910174055464906e-4
Article 3,get,1,1808,5.530973451327434e-4,0.6931471805599453,3.8337786535395203e-4
Article 3,gets,1,1808,5.530973451327434e-4,1.791759469228055,9.910174055464906e-4
Article 3,getting,1,1808,5.530973451327434e-4,0.8754687373538999,4.84219434377157e-4
Article 3,given,1,1808,5.530973451327434e-4,1.3862943611198906,7.667557307079041e-4
Article 3,goes,1,1808,5.530973451327434e-4,1.791759469228055,9.910174055464906e-4
Article 3,granular,1,1808,5.530973451327434e-4,2.4849066497880004,0.0013743952709004427
Article 3,greatest,1,1808,5.530973451327434e-4,1.791759469228055,9.910174055464906e-4
Article 3,ground,1,1808,5.530973451327434e-4,1.3862943611198906,7.667557307079041e-4
Article 3,group,1,1808,5.530973451327434e-4,1.3862943611198906,7.667557307079041e-4
Article 3,guessed,1,1808,5.530973451327434e-4,2.4849066497880004,0.0013743952709004427
Article 3,hadn't,1,1808,5.530973451327434e-4,2.4849066497880004,0.0013743952709004427
Article 3,hamlet,1,1808,5.530973451327434e-4,2.4849066497880004,0.0013743952709004427
Article 3,handful,1,1808,5.530973451327434e-4,1.791759469228055,9.910174055464906e-4
Article 3,hansen,1,1808,5.530973451327434e-4,1.791759469228055,9.910174055464906e-4
Article 3,happened,1,1808,5.530973451327434e-4,2.4849066497880004,0.0013743952709004427
Article 3,happening,1,1808,5.530973451327434e-4,1.0986122886681098,6.076395401925386e-4
Article 3,harm,1,1808,5.530973451327434e-4,2.4849066497880004,0.0013743952709004427
Article 3,having,1,1808,5.530973451327434e-4,1.3862943611198906,7.667557307079041e-4
Article 3,hawaii,1,1808,5.530973451327434e-4,2.4849066497880004,0.0013743952709004427
Article 3,head,1,1808,5.530973451327434e-4,0.8754687373538999,4.84219434377157e-4
Article 3,hearing,1,1808,5.530973451327434e-4,1.791759469228055,9.910174055464906e-4
Article 3,heating,1,1808,5.530973451327434e-4,1.3862943611198906,7.667557307079041e-4
Article 3,heavy,1,1808,5.530973451327434e-4,1.3862943611198906,7.667557307079041e-4
Article 3,help,1,1808,5.530973451327434e-4,0.5389965007326869,2.981175335910879e-4
Article 3,helping,1,1808,5.530973451327434e-4,2.4849066497880004,0.0013743952709004427
Article 3,high,1,1808,5.530973451327434e-4,0.8754687373538999,4.84219434377157e-4
Article 3,hills,1,1808,5.530973451327434e-4,2.4849066497880004,0.0013743952709004427
Article 3,hillsides,1,1808,5.530973451327434e-4,2.4849066497880004,0.0013743952709004427
Article 3,hit,1,1808,5.530973451327434e-4,1.3862943611198906,7.667557307079041e-4
Article 3,hold,1,1808,5.530973451327434e-4,1.0986122886681098,6.076395401925386e-4
Article 3,home,1,1808,5.530973451327434e-4,1.3862943611198906,7.667557307079041e-4
Article 3,hometown,1,1808,5.530973451327434e-4,2.4849066497880004,0.0013743952709004427
Article 3,hose,1,1808,5.530973451327434e-4,2.4849066497880004,0.0013743952709004427
Article 3,houses,1,1808,5.530973451327434e-4,1.791759469228055,9.910174055464906e-4
Article 3,housing,1,1808,5.530973451327434e-4,2.4849066497880004,0.0013743952709004427
Article 3,how,1,1808,5.530973451327434e-4,0.0870113769896297,4.812576160930846e-5
Article 3,hugs,1,1808,5.530973451327434e-4,2.4849066497880004,0.0013743952709004427
Article 3,hurricane,1,1808,5.530973451327434e-4,1.0986122886681098,6.076395401925386e-4
Article 3,hurting,1,1808,5.530973451327434e-4,2.4849066497880004,0.0013743952709004427
Article 3,husband,1,1808,5.530973451327434e-4,1.791759469228055,9.910174055464906e-4
Article 3,husband's,1,1808,5.530973451327434e-4,2.4849066497880004,0.0013743952709004427
Article 3,hydrology,1,1808,5.530973451327434e-4,2.4849066497880004,0.0013743952709004427
Article 3,i,1,1808,5.530973451327434e-4,0.28768207245178085,1.591161905153655e-4
Article 3,i'm,1,1808,5.530973451327434e-4,1.791759469228055,9.910174055464906e-4
Article 3,ida,1,1808,5.530973451327434e-4,1.791759469228055,9.910174055464906e-4
Article 3,identity,1,1808,5.530973451327434e-4,2.4849066497880004,0.0013743952709004427
Article 3,impossible,1,1808,5.530973451327434e-4,1.791759469228055,9.910174055464906e-4
Article 3,inaction,1,1808,5.530973451327434e-4,2.4849066497880004,0.0013743952709004427
Article 3,including,1,1808,5.530973451327434e-4,0.28768207245178085,1.591161905153655e-4
Article 3,increase,1,1808,5.530973451327434e-4,0.6931471805599453,3.8337786535395203e-4
Article 3,increased,1,1808,5.530973451327434e-4,0.6931471805599453,3.8337786535395203e-4
Article 3,increasingly,1,1808,5.530973451327434e-4,0.8754687373538999,4.84219434377157e-4
Article 3,innovation,1,1808,5.530973451327434e-4,1.791759469228055,9.910174055464906e-4
Article 3,inoperable,1,1808,5.530973451327434e-4,2.4849066497880004,0.0013743952709004427
Article 3,inside,1,1808,5.530973451327434e-4,1.791759469228055,9.910174055464906e-4
Article 3,instead,1,1808,5.530973451327434e-4,0.8754687373538999,4.84219434377157e-4
Article 3,insurance,1,1808,5.530973451327434e-4,1.791759469228055,9.910174055464906e-4
Article 3,intense,1,1808,5.530973451327434e-4,1.3862943611198906,7.667557307079041e-4
Article 3,intensifies,1,1808,5.530973451327434e-4,2.4849066497880004,0.0013743952709004427
Article 3,intersecting,1,1808,5.530973451327434e-4,2.4849066497880004,0.0013743952709004427
Article 3,interview,1,1808,5.530973451327434e-4,0.6931471805599453,3.8337786535395203e-4
Article 3,inundating,1,1808,5.530973451327434e-4,1.791759469228055,9.910174055464906e-4
Article 3,inundation,1,1808,5.530973451327434e-4,2.4849066497880004,0.0013743952709004427
Article 3,involved,1,1808,5.530973451327434e-4,2.4849066497880004,0.0013743952709004427
Article 3,isn't,1,1808,5.530973451327434e-4,1.791759469228055,9.910174055464906e-4
Article 3,istanbul,1,1808,5.530973451327434e-4,2.4849066497880004,0.0013743952709004427
Article 3,james,1,1808,5.530973451327434e-4,1.791759469228055,9.910174055464906e-4
Article 3,jamie,1,1808,5.530973451327434e-4,2.4849066497880004,0.0013743952709004427
Article 3,joe,1,1808,5.530973451327434e-4,2.4849066497880004,0.0013743952709004427
Article 3,jr,1,1808,5.530973451327434e-4,1.791759469228055,9.910174055464906e-4
Article 3,july,1,1808,5.530973451327434e-4,2.4849066497880004,0.0013743952709004427
Article 3,just,1,1808,5.530973451327434e-4,0.1823215567939546,1.0084156902320497e-4
Article 3,kevin,1,1808,5.530973451327434e-4,1.791759469228055,9.910174055464906e-4
Article 3,kinds,1,1808,5.530973451327434e-4,1.3862943611198906,7.667557307079041e-4
Article 3,knee,1,1808,5.530973451327434e-4,2.4849066497880004,0.0013743952709004427
Article 3,laboratory,1,1808,5.530973451327434e-4,1.791759469228055,9.910174055464906e-4
Article 3,lacks,1,1808,5.530973451327434e-4,2.4849066497880004,0.0013743952709004427
Article 3,large,1,1808,5.530973451327434e-4,0.6931471805599453,3.8337786535395203e-4
Article 3,lawmakers,1,1808,5.530973451327434e-4,1.791759469228055,9.910174055464906e-4
Article 3,leaders,1,1808,5.530973451327434e-4,0.4054651081081644,2.242616748385865e-4
Article 3,leadership,1,1808,5.530973451327434e-4,1.791759469228055,9.910174055464906e-4
Article 3,leads,1,1808,5.530973451327434e-4,2.4849066497880004,0.0013743952709004427
Article 3,leaving,1,1808,5.530973451327434e-4,2.4849066497880004,0.0013743952709004427
Article 3,lesser,1,1808,5.530973451327434e-4,2.4849066497880004,0.0013743952709004427
Article 3,list,1,1808,5.530973451327434e-4,0.8754687373538999,4.84219434377157e-4
Article 3,little,1,1808,5.530973451327434e-4,1.0986122886681098,6.076395401925386e-4
Article 3,lives,1,1808,5.530973451327434e-4,0.8754687373538999,4.84219434377157e-4
Article 3,local,1,1808,5.530973451327434e-4,1.791759469228055,9.910174055464906e-4
Article 3,long,1,1808,5.530973451327434e-4,0.5389965007326869,2.981175335910879e-4
Article 3,looked,1,1808,5.530973451327434e-4,1.791759469228055,9.910174055464906e-4
Article 3,lopes,1,1808,5.530973451327434e-4,2.4849066497880004,0.0013743952709004427
Article 3,lot,1,1808,5.530973451327434e-4,1.791759469228055,9.910174055464906e-4
Article 3,louisiana,1,1808,5.530973451327434e-4,2.4849066497880004,0.0013743952709004427
Article 3,made,1,1808,5.530973451327434e-4,0.28768207245178085,1.591161905153655e-4
Article 3,main,1,1808,5.530973451327434e-4,1.3862943611198906,7.667557307079041e-4
Article 3,maintains,1,1808,5.530973451327434e-4,2.4849066497880004,0.0013743952709004427
Article 3,make,1,1808,5.530973451327434e-4,0.28768207245178085,1.591161905153655e-4
Article 3,makes,1,1808,5.530973451327434e-4,1.3862943611198906,7.667557307079041e-4
Article 3,making,1,1808,5.530973451327434e-4,0.8754687373538999,4.84219434377157e-4
Article 3,management,1,1808,5.530973451327434e-4,1.791759469228055,9.910174055464906e-4
Article 3,maps,1,1808,5.530973451327434e-4,2.4849066497880004,0.0013743952709004427
Article 3,married,1,1808,5.530973451327434e-4,2.4849066497880004,0.0013743952709004427
Article 3,mary,1,1808,5.530973451327434e-4,1.791759469228055,9.910174055464906e-4
Article 3,mater,1,1808,5.530973451327434e-4,2.4849066497880004,0.0013743952709004427
Article 3,may,1,1808,5.530973451327434e-4,0.4054651081081644,2.242616748385865e-4
Article 3,maybe,1,1808,5.530973451327434e-4,2.4849066497880004,0.0013743952709004427
Article 3,means,1,1808,5.530973451327434e-4,0.8754687373538999,4.84219434377157e-4
Article 3,measure,1,1808,5.530973451327434e-4,1.0986122886681098,6.076395401925386e-4
Article 3,measures,1,1808,5.530973451327434e-4,1.3862943611198906,7.667557307079041e-4
Article 3,michael,1,1808,5.530973451327434e-4,1.0986122886681098,6.076395401925386e-4
Article 3,mile,1,1808,5.530973451327434e-4,1.791759469228055,9.910174055464906e-4
Article 3,miles,1,1808,5.530973451327434e-4,1.0986122886681098,6.076395401925386e-4
Article 3,million,1,1808,5.530973451327434e-4,0.8754687373538999,4.84219434377157e-4
Article 3,moisture,1,1808,5.530973451327434e-4,1.3862943611198906,7.667557307079041e-4
Article 3,mountain,1,1808,5.530973451327434e-4,1.791759469228055,9.910174055464906e-4
Article 3,mountainous,1,1808,5.530973451327434e-4,2.4849066497880004,0.0013743952709004427
Article 3,move,1,1808,5.530973451327434e-4,1.3862943611198906,7.667557307079041e-4
Article 3,moved,1,1808,5.530973451327434e-4,1.791759469228055,9.910174055464906e-4
Article 3,muhammet,1,1808,5.530973451327434e-4,2.4849066497880004,0.0013743952709004427
Article 3,narrow,1,1808,5.530973451327434e-4,2.4849066497880004,0.0013743952709004427
Article 3,nationwide,1,1808,5.530973451327434e-4,2.4849066497880004,0.0013743952709004427
Article 3,natural,1,1808,5.530973451327434e-4,0.5389965007326869,2.981175335910879e-4
Article 3,near,1,1808,5.530973451327434e-4,1.3862943611198906,7.667557307079041e-4
Article 3,nearly,1,1808,5.530973451327434e-4,0.6931471805599453,3.8337786535395203e-4
Article 3,negotiate,1,1808,5.530973451327434e-4,2.4849066497880004,0.0013743952709004427
Article 3,neighbors,1,1808,5.530973451327434e-4,2.4849066497880004,0.0013743952709004427
Article 3,never,1,1808,5.530973451327434e-4,0.8754687373538999,4.84219434377157e-4
Article 3,nicolas,1,1808,5.530973451327434e-4,2.4849066497880004,0.0013743952709004427
Article 3,no,1,1808,5.530973451327434e-4,0.1823215567939546,1.0084156902320497e-4
Article 3,nobody,1,1808,5.530973451327434e-4,1.3862943611198906,7.667557307079041e-4
Article 3,north,1,1808,5.530973451327434e-4,1.791759469228055,9.910174055464906e-4
Article 3,northeast,1,1808,5.530973451327434e-4,2.4849066497880004,0.0013743952709004427
Article 3,off,1,1808,5.530973451327434e-4,0.8754687373538999,4.84219434377157e-4
Article 3,only,1,1808,5.530973451327434e-4,0.1823215567939546,1.0084156902320497e-4
Article 3,opposed,1,1808,5.530973451327434e-4,2.4849066497880004,0.0013743952709004427
Article 3,opposes,1,1808,5.530973451327434e-4,2.4849066497880004,0.0013743952709004427
Article 3,opposition,1,1808,5.530973451327434e-4,2.4849066497880004,0.0013743952709004427
Article 3,others,1,1808,5.530973451327434e-4,0.8754687373538999,4.84219434377157e-4
Article 3,our,1,1808,5.530973451327434e-4,0.28768207245178085,1.591161905153655e-4
Article 3,outdated,1,1808,5.530973451327434e-4,2.4849066497880004,0.0013743952709004427
Article 3,over,1,1808,5.530973451327434e-4,0.28768207245178085,1.591161905153655e-4
Article 3,overwhelming,1,1808,5.530973451327434e-4,2.4849066497880004,0.0013743952709004427
Article 3,own,1,1808,5.530973451327434e-4,0.8754687373538999,4.84219434377157e-4
Article 3,paid,1,1808,5.530973451327434e-4,2.4849066497880004,0.0013743952709004427
Article 3,particularly,1,1808,5.530973451327434e-4,0.8754687373538999,4.84219434377157e-4
Article 3,parts,1,1808,5.530973451327434e-4,0.8754687373538999,4.84219434377157e-4
Article 3,party's,1,1808,5.530973451327434e-4,2.4849066497880004,0.0013743952709004427
Article 3,passing,1,1808,5.530973451327434e-4,2.4849066497880004,0.0013743952709004427
Article 3,path,1,1808,5.530973451327434e-4,2.4849066497880004,0.0013743952709004427
Article 3,penalize,1,1808,5.530973451327434e-4,2.4849066497880004,0.0013743952709004427
Article 3,perch,1,1808,5.530973451327434e-4,2.4849066497880004,0.0013743952709004427
Article 3,pieces,1,1808,5.530973451327434e-4,1.791759469228055,9.910174055464906e-4
Article 3,pipes,1,1808,5.530973451327434e-4,2.4849066497880004,0.0013743952709004427
Article 3,pittsburgh,1,1808,5.530973451327434e-4,2.4849066497880004,0.0013743952709004427
Article 3,police,1,1808,5.530973451327434e-4,2.4849066497880004,0.0013743952709004427
Article 3,policy,1,1808,5.530973451327434e-4,0.6931471805599453,3.8337786535395203e-4
Article 3,porch,1,1808,5.530973451327434e-4,2.4849066497880004,0.0013743952709004427
Article 3,portion,1,1808,5.530973451327434e-4,2.4849066497880004,0.0013743952709004427
Article 3,potential,1,1808,5.530973451327434e-4,0.6931471805599453,3.8337786535395203e-4
Article 3,precipitation,1,1808,5.530973451327434e-4,1.791759469228055,9.910174055464906e-4
Article 3,preston,1,1808,5.530973451327434e-4,2.4849066497880004,0.0013743952709004427
Article 3,pretty,1,1808,5.530973451327434e-4,1.791759469228055,9.910174055464906e-4
Article 3,problem,1,1808,5.530973451327434e-4,0.8754687373538999,4.84219434377157e-4
Article 3,producer,1,1808,5.530973451327434e-4,1.791759469228055,9.910174055464906e-4
Article 3,professor,1,1808,5.530973451327434e-4,1.0986122886681098,6.076395401925386e-4
Article 3,prone,1,1808,5.530973451327434e-4,2.4849066497880004,0.0013743952709004427
Article 3,properties,1,1808,5.530973451327434e-4,1.791759469228055,9.910174055464906e-4
Article 3,protection,1,1808,5.530973451327434e-4,1.791759469228055,9.910174055464906e-4
Article 3,provision,1,1808,5.530973451327434e-4,2.4849066497880004,0.0013743952709004427
Article 3,public,1,1808,5.530973451327434e-4,0.6931471805599453,3.8337786535395203e-4
Article 3,pushed,1,1808,5.530973451327434e-4,1.0986122886681098,6.076395401925386e-4
Article 3,put,1,1808,5.530973451327434e-4,1.0986122886681098,6.076395401925386e-4
Article 3,rainfall,1,1808,5.530973451327434e-4,1.3862943611198906,7.667557307079041e-4
Article 3,rains,1,1808,5.530973451327434e-4,2.4849066497880004,0.0013743952709004427
Article 3,raises,1,1808,5.530973451327434e-4,2.4849066497880004,0.0013743952709004427
Article 3,ranks,1,1808,5.530973451327434e-4,1.791759469228055,9.910174055464906e-4
Article 3,rarely,1,1808,5.530973451327434e-4,2.4849066497880004,0.0013743952709004427
Article 3,reach,1,1808,5.530973451327434e-4,1.0986122886681098,6.076395401925386e-4
Article 3,reached,1,1808,5.530973451327434e-4,2.4849066497880004,0.0013743952709004427
Article 3,really,1,1808,5.530973451327434e-4,1.791759469228055,9.910174055464906e-4
Article 3,rebuild,1,1808,5.530973451327434e-4,1.791759469228055,9.910174055464906e-4
Article 3,recounted,1,1808,5.530973451327434e-4,2.4849066497880004,0.0013743952709004427
Article 3,recovery,1,1808,5.530973451327434e-4,1.791759469228055,9.910174055464906e-4
Article 3,reflects,1,1808,5.530973451327434e-4,2.4849066497880004,0.0013743952709004427
Article 3,rejected,1,1808,5.530973451327434e-4,2.4849066497880004,0.0013743952709004427
Article 3,released,1,1808,5.530973451327434e-4,1.0986122886681098,6.076395401925386e-4
Article 3,releases,1,1808,5.530973451327434e-4,2.4849066497880004,0.0013743952709004427
Article 3,reliability,1,1808,5.530973451327434e-4,2.4849066497880004,0.0013743952709004427
Article 3,relocate,1,1808,5.530973451327434e-4,2.4849066497880004,0.0013743952709004427
Article 3,reluctance,1,1808,5.530973451327434e-4,2.4849066497880004,0.0013743952709004427
Article 3,remains,1,1808,5.530973451327434e-4,0.8754687373538999,4.84219434377157e-4
Article 3,remnants,1,1808,5.530973451327434e-4,1.791759469228055,9.910174055464906e-4
