"","articles","word","n","total","tf","idf","tf_idf"
"1993","LATimes6","ago",1,886,0.00232558139534884,1.6094379124341,0.00374287886612581
"1994","LATimes6","agreement's",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"1995","LATimes6","agribusiness",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"1996","LATimes6","align",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"1997","LATimes6","america.the",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"1998","LATimes6","andrew",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"1999","LATimes6","ann",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"2000","LATimes6","approval",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"2001","LATimes6","arguably",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"2002","LATimes6","associations",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"2003","LATimes6","attesting",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"2004","LATimes6","average",1,886,0.00232558139534884,0.916290731874155,0.0021309086787771
"2005","LATimes6","bad",1,886,0.00232558139534884,1.6094379124341,0.00374287886612581
"2006","LATimes6","bankers",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"2007","LATimes6","bit",1,886,0.00232558139534884,1.6094379124341,0.00374287886612581
"2008","LATimes6","bite",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"2009","LATimes6","boston",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"2010","LATimes6","broke",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"2011","LATimes6","bunge",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"2012","LATimes6","burns",1,886,0.00232558139534884,1.6094379124341,0.00374287886612581
"2013","LATimes6","buy",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"2014","LATimes6","called",1,886,0.00232558139534884,0.916290731874155,0.0021309086787771
"2015","LATimes6","caught",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"2016","LATimes6","celsius",1,886,0.00232558139534884,1.6094379124341,0.00374287886612581
"2017","LATimes6","ceres",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"2018","LATimes6","charge",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"2019","LATimes6","chevron's",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"2020","LATimes6","choice",1,886,0.00232558139534884,1.6094379124341,0.00374287886612581
"2021","LATimes6","cited",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"2022","LATimes6","clock",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"2023","LATimes6","comment",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"2024","LATimes6","comments",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"2025","LATimes6","commission",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"2026","LATimes6","committee",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"2027","LATimes6","concerns",1,886,0.00232558139534884,1.6094379124341,0.00374287886612581
"2028","LATimes6","consumers",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"2029","LATimes6","contribute",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"2030","LATimes6","contributing",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"2031","LATimes6","corner",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"2032","LATimes6","counter",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"2033","LATimes6","dare.that's",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"2034","LATimes6","date",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"2035","LATimes6","dealing",1,886,0.00232558139534884,1.6094379124341,0.00374287886612581
"2036","LATimes6","december",1,886,0.00232558139534884,1.6094379124341,0.00374287886612581
"2037","LATimes6","deforestation",1,886,0.00232558139534884,1.6094379124341,0.00374287886612581
"2038","LATimes6","degrees",1,886,0.00232558139534884,0.916290731874155,0.0021309086787771
"2039","LATimes6","demand",1,886,0.00232558139534884,1.6094379124341,0.00374287886612581
"2040","LATimes6","demanding",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"2041","LATimes6","demands",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"2042","LATimes6","demographic",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"2043","LATimes6","designed",1,886,0.00232558139534884,1.6094379124341,0.00374287886612581
"2044","LATimes6","destinies.nor",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"2045","LATimes6","develop",1,886,0.00232558139534884,1.6094379124341,0.00374287886612581
"2046","LATimes6","director",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"2047","LATimes6","disclosure.the",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"2048","LATimes6","discovered",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"2049","LATimes6","display",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"2050","LATimes6","displeasure",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"2051","LATimes6","dramatically",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"2052","LATimes6","effect",1,886,0.00232558139534884,1.6094379124341,0.00374287886612581
"2053","LATimes6","election",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"2054","LATimes6","electric",1,886,0.00232558139534884,1.6094379124341,0.00374287886612581
"2055","LATimes6","emissions.the",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"2056","LATimes6","endorsed",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"2057","LATimes6","endorsing",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"2058","LATimes6","engine",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"2059","LATimes6","environment.corporate",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"2060","LATimes6","european",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"2061","LATimes6","exceedingly",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"2062","LATimes6","exchange",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"2063","LATimes6","exclude",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"2064","LATimes6","exposed",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"2065","LATimes6","expression",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"2066","LATimes6","fastest",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"2067","LATimes6","favor",1,886,0.00232558139534884,1.6094379124341,0.00374287886612581
"2068","LATimes6","feel",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"2069","LATimes6","figure",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"2070","LATimes6","figures",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"2071","LATimes6","financial",1,886,0.00232558139534884,1.6094379124341,0.00374287886612581
"2072","LATimes6","follow",1,886,0.00232558139534884,1.6094379124341,0.00374287886612581
"2073","LATimes6","fossil",1,886,0.00232558139534884,0.693147180559945,0.00161197018734871
"2074","LATimes6","fuel",1,886,0.00232558139534884,0.916290731874155,0.0021309086787771
"2075","LATimes6","fund",1,886,0.00232558139534884,1.6094379124341,0.00374287886612581
"2076","LATimes6","funds",1,886,0.00232558139534884,1.6094379124341,0.00374287886612581
"2077","LATimes6","gen",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"2078","LATimes6","giant",1,886,0.00232558139534884,1.6094379124341,0.00374287886612581
"2079","LATimes6","goals",1,886,0.00232558139534884,1.6094379124341,0.00374287886612581
"2080","LATimes6","growing",1,886,0.00232558139534884,1.20397280432594,0.00279993675424636
"2081","LATimes6","handily",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"2082","LATimes6","hard",1,886,0.00232558139534884,1.6094379124341,0.00374287886612581
"2083","LATimes6","hedge",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"2084","LATimes6","helps",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"2085","LATimes6","huge",1,886,0.00232558139534884,1.6094379124341,0.00374287886612581
"2086","LATimes6","idea",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"2087","LATimes6","impact",1,886,0.00232558139534884,1.6094379124341,0.00374287886612581
"2088","LATimes6","inclined",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"2089","LATimes6","increased",1,886,0.00232558139534884,1.6094379124341,0.00374287886612581
"2090","LATimes6","increasingly",1,886,0.00232558139534884,1.20397280432594,0.00279993675424636
"2091","LATimes6","industry.but",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"2092","LATimes6","information",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"2093","LATimes6","inquiries.the",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"2094","LATimes6","intention",1,886,0.00232558139534884,1.6094379124341,0.00374287886612581
"2095","LATimes6","investment",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"2096","LATimes6","issue",1,886,0.00232558139534884,1.6094379124341,0.00374287886612581
"2097","LATimes6","issued",1,886,0.00232558139534884,1.6094379124341,0.00374287886612581
"2098","LATimes6","key",1,886,0.00232558139534884,1.20397280432594,0.00279993675424636
"2099","LATimes6","leading",1,886,0.00232558139534884,0.916290731874155,0.0021309086787771
"2100","LATimes6","limiting",1,886,0.00232558139534884,1.6094379124341,0.00374287886612581
"2101","LATimes6","lipton",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"2102","LATimes6","magnitude",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"2103","LATimes6","major",1,886,0.00232558139534884,0.693147180559945,0.00161197018734871
"2104","LATimes6","management",1,886,0.00232558139534884,1.6094379124341,0.00374287886612581
"2105","LATimes6","mandating",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"2106","LATimes6","mandatory",1,886,0.00232558139534884,1.6094379124341,0.00374287886612581
"2107","LATimes6","manufacturers",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"2108","LATimes6","march",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"2109","LATimes6","market",1,886,0.00232558139534884,1.6094379124341,0.00374287886612581
"2110","LATimes6","marketing",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"2111","LATimes6","meaning",1,886,0.00232558139534884,1.20397280432594,0.00279993675424636
"2112","LATimes6","measure",1,886,0.00232558139534884,1.6094379124341,0.00374287886612581
"2113","LATimes6","meeting.companies",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"2114","LATimes6","mentioned",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"2115","LATimes6","methods",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"2116","LATimes6","millennials",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"2117","LATimes6","model",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"2118","LATimes6","mutual",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"2119","LATimes6","nell",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"2120","LATimes6","nominees",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"2121","LATimes6","nonprofit",1,886,0.00232558139534884,1.6094379124341,0.00374287886612581
"2122","LATimes6","odds",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"2123","LATimes6","off.consumers",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"2124","LATimes6","opposed",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"2125","LATimes6","outpacing",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"2126","LATimes6","page",1,886,0.00232558139534884,1.6094379124341,0.00374287886612581
"2127","LATimes6","parents",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"2128","LATimes6","paris",1,886,0.00232558139534884,1.6094379124341,0.00374287886612581
"2129","LATimes6","passed",1,886,0.00232558139534884,1.6094379124341,0.00374287886612581
"2130","LATimes6","patience",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"2131","LATimes6","people",1,886,0.00232558139534884,0.693147180559945,0.00161197018734871
"2132","LATimes6","policy",1,886,0.00232558139534884,1.20397280432594,0.00279993675424636
"2133","LATimes6","positions",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"2134","LATimes6","preparing",1,886,0.00232558139534884,1.6094379124341,0.00374287886612581
"2135","LATimes6","pressure",1,886,0.00232558139534884,1.6094379124341,0.00374287886612581
"2136","LATimes6","pressures",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"2137","LATimes6","prevailed",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"2138","LATimes6","preview",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"2139","LATimes6","producers",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"2140","LATimes6","progress",1,886,0.00232558139534884,1.6094379124341,0.00374287886612581
"2141","LATimes6","proposal",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"2142","LATimes6","proxy",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"2143","LATimes6","public",1,886,0.00232558139534884,0.916290731874155,0.0021309086787771
"2144","LATimes6","publication",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"2145","LATimes6","quantitative",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"2146","LATimes6","rare",1,886,0.00232558139534884,1.6094379124341,0.00374287886612581
"2147","LATimes6","real",1,886,0.00232558139534884,1.6094379124341,0.00374287886612581
"2148","LATimes6","realize",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"2149","LATimes6","reasons.one",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"2150","LATimes6","received",1,886,0.00232558139534884,1.6094379124341,0.00374287886612581
"2151","LATimes6","record",1,886,0.00232558139534884,0.693147180559945,0.00161197018734871
"2152","LATimes6","reduce",1,886,0.00232558139534884,0.510825623765991,0.00118796656689765
"2153","LATimes6","reduction",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"2154","LATimes6","reflected",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"2155","LATimes6","regulators",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"2156","LATimes6","regulatory",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"2157","LATimes6","remember",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"2158","LATimes6","represented",1,886,0.00232558139534884,1.6094379124341,0.00374287886612581
"2159","LATimes6","request",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"2160","LATimes6","resolution",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"2161","LATimes6","respond",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
"2162","LATimes6","responded",1,886,0.00232558139534884,1.6094379124341,0.00374287886612581
"2163","LATimes6","responses",1,886,0.00232558139534884,2.30258509299405,0.00535484905347453
